epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,647.477,0.84065,3.92821,0.36135,0.36463,0.97468,0.94878,0.95,0.95928,0.77409,0.94189,0.7,0.70754,0.35722,0.90949,4.13475,0.34406,0.47658,1.33555,0.000274543,0.000274543,0.000274543
62,664.074,0.78603,3.63841,0.36469,0.3794,1.06314,0.94417,0.93333,0.95544,0.78069,0.89617,0.68333,0.69412,0.37165,0.85601,3.97265,0.3363,0.45436,1.26762,0.000274119,0.000274119,0.000274119
63,674.292,1.01716,3.84632,0.37485,0.73268,1.09193,0.93079,0.89662,0.94401,0.793,0.94152,0.68333,0.72482,0.34905,0.81527,4.13691,0.33204,0.45272,1.17449,0.000273694,0.000273694,0.000273694
64,683.689,0.73378,3.41341,0.33904,0.35176,0.96857,0.94885,0.9275,0.97125,0.79511,0.91501,0.66667,0.71905,0.35299,0.80503,4.12049,0.33501,0.49469,1.21111,0.00027327,0.00027327,0.00027327
65,697.576,0.76648,3.44867,0.3585,0.34956,0.96855,0.90242,0.95,0.9666,0.79939,0.89282,0.68333,0.73233,0.41685,0.78482,3.90288,0.33787,0.46821,1.09983,0.000272846,0.000272846,0.000272846
66,704.996,0.91832,3.33868,0.34004,0.38214,0.8748,0.93323,0.93333,0.97505,0.78346,0.85127,0.71667,0.71533,0.30542,0.8854,4.28948,0.33971,0.48165,1.21879,0.000272421,0.000272421,0.000272421
67,714.883,0.79422,3.45696,0.37486,0.36298,0.9353,0.95088,0.86667,0.96498,0.81902,0.91113,0.68348,0.72502,0.42642,0.77017,3.85686,0.34068,0.42929,1.14914,0.000271997,0.000271997,0.000271997
68,726.264,0.76854,3.23661,0.339,0.35092,0.94378,0.95961,0.86667,0.94641,0.80247,0.87783,0.71857,0.72793,0.37438,0.84782,4.02685,0.34399,0.44189,1.24293,0.000271573,0.000271573,0.000271573
69,731.571,0.74125,3.27116,0.34314,0.34724,0.93866,0.94745,0.90155,0.96647,0.76198,0.91956,0.7,0.72698,0.35529,0.9556,3.9889,0.34242,0.45642,1.43463,0.000271149,0.000271149,0.000271149
70,744.982,0.8764,3.56543,0.3929,0.4316,1.1188,0.93979,0.93333,0.96877,0.76816,0.95398,0.6911,0.73121,0.35424,0.91371,4.03493,0.34278,0.49166,1.32483,0.000270724,0.000270724,0.000270724
71,756.988,0.79616,3.08344,0.34825,0.34338,0.9113,0.96596,0.9461,0.97643,0.78193,0.86088,0.72203,0.72366,0.37794,0.85476,3.94668,0.33873,0.46505,1.19323,0.0002703,0.0002703,0.0002703
72,762.791,1.11544,3.52018,0.39593,0.48248,1.55938,0.96502,0.91967,0.97897,0.81,0.93288,0.69503,0.7273,0.3836,0.81133,4.05343,0.34691,0.46698,1.1033,0.000269876,0.000269876,0.000269876
73,772.879,0.88091,3.14632,0.35179,0.36605,0.9427,0.98758,0.88333,0.9787,0.80194,0.9343,0.71117,0.77107,0.39706,0.79081,3.91328,0.33945,0.49361,1.13906,0.000269451,0.000269451,0.000269451
74,786.582,0.96825,3.51272,0.34751,0.46359,1.27121,0.87786,0.95837,0.97299,0.80933,0.91522,0.71667,0.73042,0.43064,0.79625,3.80075,0.33891,0.4809,1.13525,0.000269027,0.000269027,0.000269027
75,794.502,0.79833,2.91974,0.33631,0.35077,0.90003,0.96316,0.87152,0.97353,0.79729,0.92994,0.66369,0.73201,0.40596,0.82137,3.76832,0.34158,0.46219,1.17055,0.000268603,0.000268603,0.000268603
76,802.279,0.78217,2.93841,0.34509,0.34391,0.93885,0.94842,0.88333,0.97144,0.80443,0.89898,0.66667,0.72443,0.39646,0.82963,3.8103,0.33899,0.46146,1.16568,0.000268179,0.000268179,0.000268179
77,813.837,0.73068,2.87887,0.32594,0.34772,0.90378,0.95635,0.91667,0.9772,0.81325,0.85609,0.75,0.74747,0.44963,0.82002,3.71026,0.33723,0.45518,1.12277,0.000267754,0.000267754,0.000267754
78,821.665,0.82469,3.06655,0.3494,0.34111,0.8831,0.98229,0.92461,0.98031,0.77441,0.9015,0.76276,0.7658,0.38195,0.92075,3.9103,0.334,0.47697,1.32451,0.00026733,0.00026733,0.00026733
79,831.442,0.80536,3.12765,0.33728,0.34355,0.91745,0.96091,0.91667,0.9693,0.79831,0.88932,0.75,0.73884,0.49301,0.82455,3.76421,0.32848,0.47638,1.13886,0.000266906,0.000266906,0.000266906
80,845.57,0.8767,2.98055,0.33541,0.35672,0.92254,0.96446,0.90462,0.97335,0.75014,0.87609,0.75,0.71203,0.3342,0.95318,4.31347,0.32955,0.50243,1.3668,0.000266481,0.000266481,0.000266481
81,854.172,1.02141,3.4442,0.35965,0.4151,1.2077,0.93366,0.93835,0.97093,0.78316,0.91682,0.73333,0.75807,0.46766,0.8553,3.69725,0.3278,0.47256,1.23137,0.000266057,0.000266057,0.000266057
82,861.974,0.74258,3.057,0.3547,0.33013,0.9456,0.95055,0.96111,0.98598,0.74869,0.91275,0.7,0.69443,0.33185,0.9421,4.11021,0.33032,0.50132,1.38173,0.000265633,0.000265633,0.000265633
83,873.138,0.75796,2.87508,0.3346,0.34422,0.88578,0.93482,0.95623,0.98396,0.80785,0.97096,0.75,0.78714,0.50183,0.7779,3.54533,0.32475,0.44796,1.09946,0.000265209,0.000265209,0.000265209
84,881.078,0.78657,3.05484,0.34472,0.34923,1.00558,0.87558,0.93834,0.97837,0.77267,0.9776,0.72752,0.7577,0.41234,0.87955,3.96943,0.32574,0.48933,1.28692,0.000264784,0.000264784,0.000264784
85,895.184,0.80748,2.93696,0.32807,0.33833,0.93559,0.96664,0.96581,0.9868,0.80814,0.95519,0.75,0.75894,0.49311,0.77961,3.57253,0.33066,0.42283,1.13423,0.00026436,0.00026436,0.00026436
86,900.96,0.79491,3.07958,0.32358,0.34862,0.92361,0.91849,0.96667,0.98201,0.81966,0.9178,0.75,0.7574,0.48967,0.76247,3.54171,0.33625,0.43001,1.08896,0.000263936,0.000263936,0.000263936
87,910.872,0.87171,3.14105,0.32681,0.35668,0.91395,0.91556,0.96667,0.9769,0.80022,0.9148,0.71667,0.72495,0.35171,0.87251,3.96361,0.33468,0.47279,1.3005,0.000263511,0.000263511,0.000263511
88,922.469,0.77732,3.24557,0.37877,0.36094,0.97372,0.90454,0.98333,0.98575,0.83228,0.88131,0.74259,0.76588,0.51149,0.78077,3.39278,0.3315,0.4225,1.1254,0.000263087,0.000263087,0.000263087
89,928.294,0.72429,2.87057,0.35938,0.32502,0.86432,0.93432,0.94837,0.98268,0.82341,0.93418,0.76667,0.80645,0.50467,0.75016,3.51749,0.33171,0.40145,1.0807,0.000262663,0.000262663,0.000262663
90,939.278,0.71332,2.72139,0.33302,0.32578,0.91171,0.94454,0.96667,0.988,0.83175,0.93214,0.78333,0.79281,0.48002,0.78767,3.63903,0.32595,0.41993,1.15286,0.000262239,0.000262239,0.000262239
91,951.374,0.93554,3.27542,0.35637,0.48387,1.03226,0.94995,0.9491,0.98443,0.8144,0.87006,0.78333,0.7871,0.45129,0.81373,3.60016,0.33265,0.43687,1.18423,0.000261814,0.000261814,0.000261814
92,959.113,0.93825,3.12724,0.35766,0.37644,1.11432,0.97704,0.91667,0.98365,0.81448,0.88286,0.75373,0.76755,0.49638,0.77144,3.4803,0.33028,0.42658,1.08661,0.00026139,0.00026139,0.00026139
93,967.181,0.73517,2.64707,0.31846,0.31684,0.89617,0.91911,0.94694,0.97203,0.78673,0.88293,0.75423,0.75188,0.46737,0.86591,3.63788,0.32516,0.45401,1.26109,0.000260966,0.000260966,0.000260966
94,981.473,0.75096,2.66457,0.32778,0.3192,0.90756,0.93129,0.96667,0.97509,0.79911,0.89808,0.76667,0.7502,0.48039,0.79756,3.61912,0.32555,0.45485,1.14533,0.000260541,0.000260541,0.000260541
95,989.871,0.70979,2.61123,0.32078,0.31371,0.89623,0.97238,0.9,0.95806,0.76969,0.89763,0.73073,0.73313,0.48008,0.87624,3.59369,0.3191,0.4387,1.26108,0.000260117,0.000260117,0.000260117
96,998.179,0.76551,2.65418,0.33825,0.33613,0.85337,0.94968,0.94376,0.97433,0.78079,0.93355,0.75,0.77551,0.49291,0.83065,3.46708,0.32203,0.42584,1.20535,0.000259693,0.000259693,0.000259693
