epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,246.187,1.62171,4.43985,0.96095,0.66299,2.05944,0.92864,0.89474,0.92556,0.50351,0.92737,0.67269,0.68143,0.36118,1.78421,4.64342,0.99446,0.73016,2.16062,0.000271573,0.000271573,0.000271573
69,249.848,1.70084,4.60554,0.95142,0.68869,2.1079,0.93639,0.89474,0.92619,0.55408,0.97658,0.68421,0.685,0.36126,1.70823,4.74442,0.94538,0.71,2.06804,0.000271149,0.000271149,0.000271149
70,253.506,1.52434,4.33568,0.92798,0.6177,1.99229,0.9303,0.89474,0.92833,0.55844,0.97773,0.68421,0.685,0.34585,1.68172,4.81171,0.92775,0.70302,2.0235,0.000270724,0.000270724,0.000270724
71,256.946,1.67698,4.24712,0.94116,0.66357,1.92667,0.94654,0.93241,0.93132,0.55998,0.97326,0.68421,0.685,0.33117,1.67094,4.86411,0.90666,0.71494,2.00653,0.0002703,0.0002703,0.0002703
72,260.342,1.46865,4.32655,0.89191,0.6152,1.96578,0.94339,0.89474,0.92833,0.53697,0.97001,0.68421,0.685,0.29395,1.80359,5.01553,0.8845,0.74445,2.06139,0.000269876,0.000269876,0.000269876
73,263.773,1.43147,4.51978,0.86508,0.61795,1.92224,0.89991,0.94643,0.93147,0.53851,0.96549,0.68421,0.685,0.30585,1.86486,5.1031,0.85301,0.77812,2.08473,0.000269451,0.000269451,0.000269451
74,267.183,1.34984,4.20774,0.87043,0.61315,1.89064,0.89977,0.94737,0.929,0.55485,0.96054,0.68421,0.685,0.35985,1.67474,4.99279,0.85108,0.75047,1.96298,0.000269027,0.000269027,0.000269027
75,270.614,1.45005,4.23379,0.85397,0.61444,1.82652,0.89333,0.94737,0.929,0.58668,0.95902,0.68421,0.685,0.37744,1.54942,4.95261,0.84404,0.71809,1.88074,0.000268603,0.000268603,0.000268603
76,274.45,1.42099,4.1654,0.83408,0.61306,1.82206,0.89708,0.94737,0.929,0.5976,0.9588,0.68421,0.685,0.36891,1.5263,4.90746,0.8248,0.73181,1.84428,0.000268179,0.000268179,0.000268179
77,278.108,1.32639,4.20403,0.82981,0.60971,1.75267,0.89962,0.94356,0.92588,0.62701,0.9649,0.68421,0.685,0.33862,1.45868,4.89191,0.79916,0.71689,1.78272,0.000267754,0.000267754,0.000267754
78,281.505,1.36476,4.04609,0.83388,0.63294,1.70849,0.84828,0.88324,0.88083,0.63221,0.96741,0.68421,0.685,0.35763,1.41178,4.92446,0.78823,0.71307,1.75645,0.00026733,0.00026733,0.00026733
79,285.215,1.38386,4.22382,0.82926,0.6279,1.7405,0.95092,0.78947,0.876,0.61989,0.97429,0.68421,0.685,0.36488,1.39036,4.95684,0.7675,0.70154,1.73617,0.000266906,0.000266906,0.000266906
80,288.633,1.39427,4.12452,0.79586,0.61616,1.68928,0.91918,0.78947,0.87288,0.61026,0.98018,0.68421,0.685,0.36017,1.36096,4.94397,0.75694,0.68104,1.70431,0.000266481,0.000266481,0.000266481
81,292.063,1.35256,4.21263,0.76397,0.6085,1.70539,0.83974,0.94737,0.9213,0.64649,0.97406,0.68421,0.685,0.35313,1.24062,4.86028,0.73657,0.64406,1.64597,0.000266057,0.000266057,0.000266057
82,295.707,1.21605,3.93674,0.75392,0.57947,1.55636,0.85552,0.94737,0.92619,0.64067,0.96492,0.68421,0.685,0.3712,1.26203,4.75421,0.73819,0.65305,1.67423,0.000265633,0.000265633,0.000265633
83,299.361,1.23596,4.17371,0.71891,0.59713,1.67693,0.85644,0.94218,0.92619,0.63643,0.96324,0.68421,0.685,0.34444,1.31642,4.77553,0.72022,0.66834,1.70395,0.000265209,0.000265209,0.000265209
84,302.8,1.18701,4.01526,0.6993,0.59624,1.55711,0.84779,0.94737,0.92318,0.64282,0.96195,0.68421,0.685,0.37495,1.32083,4.70025,0.71504,0.67674,1.69625,0.000264784,0.000264784,0.000264784
85,306.485,1.17573,4.05498,0.69787,0.59286,1.54508,0.85637,0.94737,0.93132,0.64761,0.97072,0.68421,0.685,0.39249,1.25835,4.63322,0.7048,0.65253,1.62025,0.00026436,0.00026436,0.00026436
86,309.821,1.1654,3.96858,0.70178,0.59854,1.57221,0.94285,0.8691,0.92619,0.64637,0.9774,0.68421,0.685,0.39897,1.27244,4.61936,0.70369,0.64363,1.62535,0.000263936,0.000263936,0.000263936
87,313.321,1.13842,4.08894,0.67971,0.57208,1.56868,0.8506,0.94737,0.9213,0.68152,0.98125,0.68421,0.685,0.3745,1.18603,4.71279,0.69702,0.62382,1.56108,0.000263511,0.000263511,0.000263511
88,316.847,1.11338,3.96446,0.63853,0.55233,1.42506,0.85252,0.94737,0.9213,0.68126,0.98321,0.68421,0.685,0.35494,1.08042,4.73742,0.69915,0.59341,1.48889,0.000263087,0.000263087,0.000263087
89,320.136,1.29527,4.04252,0.64385,0.58947,1.41903,0.89649,0.91229,0.92833,0.65765,0.98154,0.68421,0.685,0.34711,1.14115,4.75835,0.69153,0.63362,1.52636,0.000262663,0.000262663,0.000262663
90,323.394,1.23416,4.28832,0.64497,0.59254,1.48343,0.94344,0.89474,0.92833,0.66018,0.9795,0.68421,0.685,0.36875,1.12099,4.65927,0.68745,0.64638,1.51991,0.000262239,0.000262239,0.000262239
91,326.678,1.16045,4.30601,0.66574,0.59168,1.5953,0.93729,0.89474,0.92833,0.68153,0.97817,0.68421,0.685,0.4056,1.04622,4.44815,0.67843,0.61943,1.44563,0.000261814,0.000261814,0.000261814
92,330.218,1.23144,4.18854,0.64829,0.58351,1.52741,0.89797,0.94737,0.92833,0.72781,0.97726,0.68421,0.685,0.36396,0.99956,4.57657,0.6664,0.60728,1.42099,0.00026139,0.00026139,0.00026139
93,333.762,1.05726,4.31571,0.60857,0.56326,1.51861,0.91405,0.94737,0.93132,0.69482,0.98085,0.68421,0.685,0.36779,1.0795,4.77729,0.62202,0.61836,1.46589,0.000260966,0.000260966,0.000260966
94,337.06,1.22943,4.03332,0.5724,0.56316,1.49028,0.89083,0.94737,0.92833,0.71663,0.98094,0.68421,0.685,0.39028,1.02689,4.73092,0.62188,0.61019,1.42776,0.000260541,0.000260541,0.000260541
95,340.594,1.058,4.03686,0.57437,0.54235,1.53177,0.89655,0.94737,0.92853,0.7014,0.98347,0.68421,0.685,0.36896,0.99504,4.79392,0.62174,0.59181,1.41815,0.000260117,0.000260117,0.000260117
96,343.896,1.10506,4.09151,0.55234,0.56011,1.4588,0.89532,0.94737,0.92853,0.71317,0.98343,0.68421,0.685,0.35822,0.9987,4.78047,0.61077,0.6092,1.4364,0.000259693,0.000259693,0.000259693
97,347.214,1.14861,4.00295,0.55253,0.56171,1.47336,0.89644,0.94737,0.92853,0.75339,0.97909,0.68421,0.685,0.39037,0.98548,4.66418,0.57836,0.62623,1.39893,0.000259269,0.000259269,0.000259269
98,350.754,1.03537,4.03414,0.50729,0.53667,1.40428,0.93488,0.84211,0.92194,0.72867,0.98045,0.68421,0.685,0.38262,1.09484,4.79754,0.57543,0.64183,1.42001,0.000258844,0.000258844,0.000258844
99,354.039,1.1141,4.01365,0.50667,0.54727,1.50135,0.94117,0.84198,0.92329,0.69012,0.98357,0.68421,0.685,0.39416,1.13612,4.89707,0.58347,0.6483,1.42553,0.00025842,0.00025842,0.00025842
100,357.547,1.00933,4.00878,0.50983,0.54524,1.50106,0.92952,0.84211,0.91679,0.70022,0.98665,0.68421,0.685,0.38171,1.11078,4.96521,0.59832,0.6577,1.41052,0.000257996,0.000257996,0.000257996
101,360.857,1.02583,4.08507,0.51195,0.52731,1.36723,0.85709,0.947,0.92424,0.73113,0.98895,0.68421,0.685,0.40155,1.02573,4.89288,0.60209,0.63029,1.38835,0.000257571,0.000257571,0.000257571
102,364.154,0.9864,3.79985,0.45613,0.51762,1.44795,0.85305,0.94737,0.92424,0.72241,0.9875,0.68421,0.685,0.39897,1.04815,4.87515,0.56899,0.655,1.40038,0.000257147,0.000257147,0.000257147
103,367.473,1.09122,4.16343,0.47593,0.5398,1.39433,0.84623,0.94737,0.92405,0.72611,0.98515,0.68421,0.685,0.41374,1.05595,4.86948,0.54444,0.64985,1.40722,0.000256723,0.000256723,0.000256723
104,370.787,1.01301,3.86477,0.48272,0.52676,1.39031,0.85849,0.89474,0.92906,0.72445,0.98263,0.68421,0.685,0.39741,1.02411,4.88651,0.53326,0.60289,1.38032,0.000256299,0.000256299,0.000256299
105,374.099,1.04759,3.89091,0.45995,0.51343,1.37066,0.94359,0.88098,0.93508,0.69286,0.98189,0.68421,0.685,0.36471,1.0887,4.9446,0.51342,0.62498,1.41456,0.000255874,0.000255874,0.000255874
106,377.41,0.99697,3.8109,0.42473,0.51944,1.45314,1,0.8829,0.96048,0.6874,0.98271,0.68421,0.685,0.36805,1.06382,4.87384,0.4965,0.6053,1.41065,0.00025545,0.00025545,0.00025545
107,380.735,1.00795,3.83396,0.43925,0.53589,1.40163,1,0.89167,0.9763,0.70528,0.98191,0.68421,0.685,0.38005,1.06165,4.78631,0.4797,0.60766,1.43575,0.000255026,0.000255026,0.000255026
108,384.024,0.97555,3.72211,0.41208,0.52246,1.46697,1,0.92833,0.97893,0.70967,0.97966,0.68421,0.685,0.38403,1.03349,4.70173,0.45836,0.59702,1.4475,0.000254601,0.000254601,0.000254601
109,387.412,1.04768,3.76755,0.43165,0.53306,1.37288,0.98558,0.94737,0.945,0.74886,0.97598,0.68421,0.685,0.39697,1.07271,4.4885,0.44218,0.61043,1.41384,0.000254177,0.000254177,0.000254177
110,391.042,1.22568,3.83687,0.38928,0.58042,1.27832,1,0.93177,0.945,0.73465,0.98024,0.68421,0.685,0.38554,1.10123,4.50586,0.43856,0.60459,1.41721,0.000253753,0.000253753,0.000253753
111,394.432,1.10419,3.89331,0.39425,0.53729,1.2892,0.89943,0.94737,0.93658,0.72092,0.98189,0.68421,0.685,0.39355,1.12577,4.5749,0.43464,0.61513,1.4384,0.000253329,0.000253329,0.000253329
112,397.795,1.08517,3.90375,0.36704,0.53171,1.24386,0.93548,0.94737,0.93658,0.73898,0.98441,0.68421,0.685,0.40443,1.10934,4.63006,0.43279,0.6126,1.44028,0.000252904,0.000252904,0.000252904
113,401.2,0.94232,3.93132,0.36818,0.51546,1.40797,0.89793,0.94737,0.93147,0.72198,0.98815,0.68421,0.685,0.39293,1.01075,4.77789,0.42083,0.56398,1.39231,0.00025248,0.00025248,0.00025248
114,404.569,0.99891,3.83787,0.32907,0.50726,1.22219,0.98183,0.78947,0.92628,0.71392,0.98857,0.68421,0.685,0.39639,1.00729,4.82741,0.41141,0.57241,1.37304,0.000252056,0.000252056,0.000252056
115,407.973,0.97058,3.67165,0.3439,0.49706,1.32412,0.99166,0.78947,0.86953,0.67523,0.98749,0.68421,0.685,0.38889,1.05425,4.88787,0.41147,0.61355,1.36581,0.000251631,0.000251631,0.000251631
116,411.373,0.98415,3.80227,0.34076,0.50115,1.35786,0.99237,0.78947,0.86264,0.66431,0.98662,0.68421,0.685,0.3676,1.12248,4.96228,0.41434,0.65207,1.39907,0.000251207,0.000251207,0.000251207
117,414.779,0.94238,3.8467,0.32779,0.5043,1.2912,0.99411,0.78947,0.88405,0.66442,0.98239,0.68421,0.685,0.37327,1.20529,5.01428,0.41878,0.65584,1.45093,0.000250783,0.000250783,0.000250783
