epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,235.168,0.36448,3.86994,0.65948,0.23901,0.93961,0.94999,1,0.9925,0.87886,0.96492,0.68421,0.685,0.43889,0.4417,4.54946,0.62781,0.2722,1.0612,0.00020496,0.00020496,0.00020496
98,237.501,0.37437,3.88604,0.62842,0.2492,0.93239,1,0.99383,0.995,0.89549,0.96812,0.68421,0.685,0.45172,0.43817,4.57688,0.62262,0.26902,1.05272,0.00020397,0.00020397,0.00020397
99,239.83,0.34633,3.9856,0.63402,0.23613,0.92269,0.99648,0.94737,0.99024,0.89169,0.96933,0.68421,0.685,0.4595,0.42569,4.5939,0.62048,0.26148,1.04075,0.00020298,0.00020298,0.00020298
100,242.264,0.34937,3.97742,0.63445,0.23958,0.92021,0.99591,0.94737,0.9925,0.89732,0.97188,0.68421,0.685,0.46381,0.41804,4.59212,0.61716,0.24726,1.03973,0.00020199,0.00020199,0.00020199
101,244.811,0.31405,3.97693,0.63568,0.23602,0.91256,0.99528,0.94737,0.9925,0.88567,0.97569,0.68421,0.685,0.44958,0.43472,4.63295,0.6113,0.25545,1.06358,0.000201,0.000201,0.000201
102,246.884,0.34867,4.06596,0.62743,0.24638,0.93863,0.99534,0.94737,0.9925,0.87992,0.97615,0.68421,0.685,0.44958,0.43956,4.64084,0.60788,0.25104,1.07037,0.00020001,0.00020001,0.00020001
103,248.988,0.33993,4.02945,0.63671,0.23342,0.94142,0.99362,0.94737,0.9925,0.88021,0.97754,0.68421,0.685,0.45742,0.44117,4.64793,0.60427,0.26209,1.06754,0.00019902,0.00019902,0.00019902
104,251.101,0.33421,4.01337,0.61275,0.2339,0.89105,0.99045,0.94737,0.9925,0.88515,0.97868,0.68421,0.685,0.44617,0.44828,4.6587,0.60363,0.2865,1.06277,0.00019803,0.00019803,0.00019803
105,253.297,0.3014,3.8962,0.62083,0.21805,0.87869,0.98842,0.94737,0.9925,0.8833,0.97934,0.68421,0.685,0.45759,0.43992,4.59475,0.59997,0.29627,1.05432,0.00019704,0.00019704,0.00019704
106,255.553,0.32705,4.02411,0.612,0.24029,0.90685,0.98816,0.94737,0.9925,0.88495,0.97834,0.68421,0.685,0.46536,0.41923,4.59768,0.59665,0.29358,1.04193,0.00019605,0.00019605,0.00019605
