epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,262.802,1.41396,4.22696,0.92017,0.61728,1.95696,0.88007,0.84211,0.84962,0.53685,0.9805,0.68421,0.685,0.38313,1.76581,5.1375,0.91763,0.75837,2.15732,0.00022773,0.00022773,0.00022773
75,266.414,1.50275,4.17559,0.93331,0.61321,1.93429,0.8827,0.84211,0.82944,0.52942,0.97687,0.68421,0.685,0.39023,1.73977,5.07694,0.91745,0.73815,2.11376,0.00022674,0.00022674,0.00022674
76,269.778,1.49947,4.25843,0.9436,0.61563,1.94266,0.88594,0.84211,0.82944,0.52738,0.9722,0.68421,0.685,0.37801,1.71595,5.07505,0.90879,0.72583,2.06672,0.00022575,0.00022575,0.00022575
77,273.138,1.41955,4.10551,0.93271,0.62578,1.88476,0.94014,0.8273,0.92329,0.54173,0.97327,0.68421,0.685,0.34403,1.66985,5.09299,0.88572,0.7172,2.0171,0.00022476,0.00022476,0.00022476
78,276.52,1.40258,4.10033,0.90534,0.59205,1.8274,0.93973,0.8214,0.92329,0.54716,0.97322,0.68421,0.685,0.34327,1.66194,5.06996,0.88167,0.70437,2.01706,0.00022377,0.00022377,0.00022377
79,279.922,1.4052,4.22901,0.88806,0.60318,1.85562,0.93978,0.8221,0.92329,0.56084,0.97242,0.68421,0.685,0.38078,1.64678,4.98616,0.88259,0.70181,2.00419,0.00022278,0.00022278,0.00022278
80,283.754,1.44565,4.13672,0.89317,0.61193,1.82541,0.97265,0.78947,0.92015,0.55453,0.96333,0.68421,0.685,0.37436,1.60617,4.89518,0.88101,0.69524,1.96422,0.00022179,0.00022179,0.00022179
81,287.258,1.3999,4.27727,0.87976,0.60699,1.81641,0.85232,0.91181,0.91167,0.58152,0.94324,0.68421,0.685,0.38435,1.51664,4.78539,0.84668,0.66506,1.8738,0.0002208,0.0002208,0.0002208
82,290.999,1.31014,3.94885,0.84454,0.58814,1.69805,0.85597,0.93869,0.91293,0.59644,0.93218,0.68421,0.685,0.38222,1.49881,4.76424,0.82723,0.6709,1.86544,0.00021981,0.00021981,0.00021981
83,294.482,1.26222,4.15843,0.81592,0.60284,1.77583,0.85246,0.91283,0.91293,0.61657,0.90671,0.68421,0.685,0.39324,1.49368,4.75707,0.81912,0.69454,1.87241,0.00021882,0.00021882,0.00021882
84,297.974,1.25803,3.93163,0.8235,0.59493,1.70856,0.93887,0.80902,0.92718,0.63519,0.86564,0.68421,0.685,0.38995,1.49251,4.69964,0.81979,0.70984,1.88491,0.00021783,0.00021783,0.00021783
85,301.374,1.24401,4.105,0.82909,0.58588,1.66341,0.89515,0.89884,0.924,0.63636,0.95786,0.68421,0.685,0.39379,1.39785,4.76536,0.8117,0.70427,1.81185,0.00021684,0.00021684,0.00021684
86,304.672,1.21599,3.94144,0.81596,0.59537,1.69285,0.87668,0.84211,0.90925,0.63517,0.99906,0.68421,0.685,0.39329,1.36379,4.72806,0.79974,0.69666,1.77929,0.00021585,0.00021585,0.00021585
87,307.817,1.20843,3.98282,0.81038,0.57206,1.66783,0.88196,0.89474,0.91942,0.64134,1,0.68382,0.685,0.38165,1.34173,4.69484,0.78136,0.69513,1.76142,0.00021486,0.00021486,0.00021486
88,310.943,1.187,3.80771,0.79325,0.56252,1.54552,0.84734,0.89474,0.91942,0.6424,0.99291,0.68421,0.685,0.38904,1.28379,4.60478,0.77556,0.6862,1.71627,0.00021387,0.00021387,0.00021387
89,314.383,1.32217,3.95402,0.7942,0.59271,1.5233,0.83938,0.89474,0.90656,0.63962,0.98751,0.68421,0.685,0.38566,1.24916,4.63928,0.76911,0.66127,1.6975,0.00021288,0.00021288,0.00021288
90,317.508,1.27235,4.21468,0.78839,0.57846,1.56366,0.87429,0.84211,0.90717,0.63993,0.98865,0.68421,0.685,0.40137,1.23906,4.64112,0.75976,0.65341,1.67548,0.00021189,0.00021189,0.00021189
91,320.874,1.15006,4.2195,0.7723,0.58722,1.65582,0.86989,0.84211,0.86344,0.6421,0.98219,0.68421,0.685,0.41928,1.22887,4.60699,0.73577,0.64661,1.67126,0.0002109,0.0002109,0.0002109
92,324.27,1.27109,4.09858,0.77522,0.58627,1.61976,0.92523,0.84211,0.87395,0.65815,0.98126,0.68421,0.685,0.38609,1.22641,4.7398,0.7217,0.65922,1.6875,0.00020991,0.00020991,0.00020991
93,327.466,1.08844,4.1979,0.70717,0.55853,1.58018,0.94008,0.82634,0.90416,0.66406,0.97888,0.68421,0.685,0.4038,1.2509,4.83217,0.73854,0.67664,1.677,0.00020892,0.00020892,0.00020892
94,330.941,1.25139,3.99047,0.71646,0.58153,1.52963,0.93904,0.81156,0.94378,0.69285,0.99311,0.68421,0.685,0.42041,1.14173,4.70754,0.7194,0.66382,1.58623,0.00020793,0.00020793,0.00020793
95,334.386,1.13154,4.00241,0.71189,0.57394,1.58799,0.99291,0.78947,0.92958,0.68055,1,0.68026,0.685,0.41888,1.10949,4.65796,0.70464,0.65433,1.53609,0.00020694,0.00020694,0.00020694
96,337.592,1.13322,3.99081,0.69961,0.58587,1.51463,0.97761,0.78947,0.92639,0.6752,1,0.68033,0.685,0.43475,1.1321,4.63092,0.69022,0.66636,1.5265,0.00020595,0.00020595,0.00020595
97,340.866,1.18895,4.05781,0.69976,0.57312,1.53618,0.9872,0.78947,0.93444,0.70508,0.98851,0.68421,0.685,0.41407,1.15616,4.72062,0.67542,0.66496,1.53469,0.00020496,0.00020496,0.00020496
98,344.343,1.08838,4.13154,0.65009,0.55793,1.43635,1,0.7717,0.89291,0.68204,0.98792,0.68421,0.685,0.42528,1.15079,4.73299,0.68007,0.64234,1.52648,0.00020397,0.00020397,0.00020397
99,347.566,1.15892,4.03756,0.65861,0.56048,1.53052,0.99523,0.73684,0.88389,0.68812,0.99089,0.68421,0.685,0.40234,1.08747,4.73757,0.68663,0.63323,1.49363,0.00020298,0.00020298,0.00020298
100,350.804,1.06881,4.0456,0.65307,0.54138,1.55739,1,0.7788,0.88866,0.66453,0.99159,0.68421,0.685,0.38708,1.12392,4.7193,0.67996,0.65879,1.52895,0.00020199,0.00020199,0.00020199
101,354.053,1.10565,4.12616,0.65045,0.57095,1.44804,0.87878,0.89474,0.92087,0.64086,0.99004,0.68421,0.685,0.40478,1.11296,4.574,0.66177,0.66505,1.53793,0.000201,0.000201,0.000201
102,357.271,1.01459,3.88208,0.61843,0.53874,1.50958,0.99,0.68421,0.85336,0.65514,0.99,0.68421,0.685,0.40478,1.13025,4.63089,0.66227,0.64896,1.55561,0.00020001,0.00020001,0.00020001
103,360.627,1.14985,4.20184,0.62846,0.55738,1.43882,0.98954,0.68421,0.80415,0.65436,0.98954,0.68421,0.685,0.42183,1.15484,4.73915,0.66174,0.63331,1.55199,0.00019902,0.00019902,0.00019902
104,363.655,1.076,3.95429,0.63383,0.54956,1.44603,0.98818,0.68421,0.80139,0.62083,0.98818,0.68421,0.685,0.41543,1.15191,4.76505,0.65374,0.62665,1.5524,0.00019803,0.00019803,0.00019803
105,366.695,1.10335,3.98765,0.61315,0.53302,1.42456,0.8398,0.89474,0.89747,0.6309,0.98478,0.68421,0.685,0.40674,1.16473,4.72434,0.62619,0.59272,1.52362,0.00019704,0.00019704,0.00019704
106,369.732,0.98893,3.74179,0.58845,0.51135,1.48994,0.84007,0.89474,0.90528,0.66602,0.98479,0.68421,0.685,0.38777,1.14618,4.76826,0.6161,0.60443,1.49044,0.00019605,0.00019605,0.00019605
107,372.963,1.0399,3.909,0.58536,0.53455,1.45373,0.83077,0.89474,0.91104,0.67272,0.9845,0.68421,0.685,0.38065,1.13284,4.75886,0.61578,0.62348,1.50027,0.00019506,0.00019506,0.00019506
108,376.197,0.99989,3.76677,0.56132,0.51327,1.53145,0.9381,0.79799,0.92488,0.67901,0.98447,0.68421,0.685,0.38771,1.09437,4.72351,0.61447,0.60198,1.45328,0.00019407,0.00019407,0.00019407
109,379.446,1.10891,3.78172,0.5696,0.558,1.44306,0.94173,0.85101,0.97638,0.71165,0.98571,0.68421,0.685,0.39747,1.04606,4.67076,0.5979,0.58878,1.41281,0.00019308,0.00019308,0.00019308
110,382.701,1.28616,3.87259,0.53609,0.58033,1.36695,0.9619,0.84211,0.97638,0.70128,0.98644,0.68421,0.685,0.39985,1.06628,4.60113,0.58249,0.60276,1.42574,0.00019209,0.00019209,0.00019209
111,385.967,1.16287,3.95008,0.53694,0.55376,1.37907,0.95537,0.84211,0.97162,0.71099,0.98734,0.68421,0.685,0.41067,1.06174,4.54975,0.57094,0.59399,1.4285,0.0001911,0.0001911,0.0001911
112,389.235,1.11123,3.91369,0.51264,0.55201,1.32702,0.86218,0.98818,0.97102,0.72103,0.98749,0.68421,0.685,0.40859,1.02587,4.59438,0.56654,0.57246,1.41642,0.00019011,0.00019011,0.00019011
113,392.371,0.95915,3.81673,0.50684,0.51869,1.50877,0.84426,0.94737,0.96341,0.70349,0.98832,0.68421,0.685,0.41107,1.06032,4.55763,0.57626,0.67897,1.46418,0.00018912,0.00018912,0.00018912
114,395.648,1.04208,3.8364,0.48396,0.52734,1.29756,0.86946,0.89474,0.95692,0.72114,0.98839,0.68421,0.685,0.40942,1.03235,4.53522,0.57146,0.65897,1.43979,0.00018813,0.00018813,0.00018813
115,399.148,0.99401,3.76327,0.48889,0.5261,1.40507,0.88184,0.89474,0.95888,0.71892,0.9883,0.68421,0.685,0.39248,1.05705,4.52347,0.55073,0.66482,1.46417,0.00018714,0.00018714,0.00018714
116,402.434,1.04803,3.8301,0.47698,0.52426,1.45594,0.90681,0.89474,0.96383,0.7089,0.9873,0.68421,0.685,0.37683,1.1102,4.63378,0.53802,0.68545,1.48755,0.00018615,0.00018615,0.00018615
117,405.733,0.9917,3.88078,0.45756,0.53494,1.38342,0.89677,0.89474,0.97027,0.71258,0.98675,0.68421,0.685,0.38405,1.07382,4.6965,0.54137,0.6702,1.47328,0.00018516,0.00018516,0.00018516
118,409.016,1.07626,3.73812,0.44606,0.53675,1.34259,0.89676,0.91496,0.97242,0.71909,0.98675,0.68421,0.685,0.40137,1.00718,4.61559,0.53537,0.63461,1.43122,0.00018417,0.00018417,0.00018417
